Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Coca-Cola,0.35,"7,500",2625.00,1312.50,0.50
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Diet Coke,0.35,"5,500",1925.00,770.00,0.40
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Sprite,0.25,"5,500",1375.00,412.50,0.30
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Fanta,0.30,"4,000",1200.00,420.00,0.35
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Powerade,0.45,"4,500",2025.00,810.00,0.40
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Dasani Water,0.35,"5,500",1925.00,1058.75,0.55
FizzyCo,1185732,2/17/2023,Southeast,Virginia,Richmond,Coca-Cola,0.35,"8,000",2800.00,1400.00,0.50
FizzyCo,1185732,2/17/2023,Southeast,Virginia,Richmond,Diet Coke,0.35,"4,500",1575.00,630.00,0.40
FizzyCo,1185732,2/17/2023,Southeast,Virginia,Richmond,Sprite,0.25,"5,000",1250.00,375.00,0.30
FizzyCo,1185732,2/17/2023,Midwest,Michigan,Detroit,Fanta,0.30,"3,750",1125.00,393.75,0.35
FizzyCo,1185732,2/17/2023,Midwest,Michigan,Detroit,Powerade,0.45,"4,500",2025.00,810.00,0.40
FizzyCo,1185732,2/17/2023,Midwest,Michigan,Detroit,Dasani Water,0.35,"5,500",1925.00,1058.75,0.55
FizzyCo,1185732,3/15/2023,Midwest,Michigan,Detroit,Coca-Cola,0.35,"7,700",2695.00,1347.50,0.50
FizzyCo,1185732,3/15/2023,Midwest,Michigan,Detroit,Diet Coke,0.35,"4,500",1575.00,630.00,0.40
FizzyCo,1185732,3/15/2023,Midwest,Michigan,Detroit,Sprite,0.25,"4,750",1187.50,356.25,0.30
FizzyCo,1185732,3/15/2023,Midwest,Michigan,Detroit,Fanta,0.30,"3,250",975.00,341.25,0.35
FizzyCo,1185732,3/15/2023,Midwest,Michigan,Detroit,Powerade,0.45,"3,750",1687.50,675.00,0.40
FizzyCo,1185732,3/15/2023,Midwest,Michigan,Detroit,Dasani Water,0.35,"4,750",1662.50,914.38,0.55
FizzyCo,1185732,4/16/2023,Midwest,Michigan,Detroit,Coca-Cola,0.35,"7,250",2537.50,1268.75,0.50
FizzyCo,1185732,4/16/2023,Midwest,Michigan,Detroit,Diet Coke,0.40,"4,250",1700.00,680.00,0.40
FizzyCo,1185732,4/16/2023,Midwest,Michigan,Detroit,Sprite,0.30,"4,500",1350.00,405.00,0.30
FizzyCo,1185732,4/16/2023,Midwest,Michigan,Detroit,Fanta,0.35,"3,750",1312.50,459.38,0.35
FizzyCo,1185732,4/16/2023,Midwest,Michigan,Detroit,Powerade,0.50,"4,000",2000.00,800.00,0.40
FizzyCo,1185732,4/16/2023,Midwest,Michigan,Detroit,Dasani Water,0.40,"5,250",2100.00,1155.00,0.55
FizzyCo,1185732,5/15/2023,Midwest,Michigan,Detroit,Coca-Cola,0.50,"7,950",3975.00,1987.50,0.50
FizzyCo,1185732,5/15/2023,Midwest,Michigan,Detroit,Diet Coke,0.50,"5,000",2500.00,1000.00,0.40
FizzyCo,1185732,5/15/2023,Midwest,Michigan,Detroit,Sprite,0.45,"4,750",2137.50,641.25,0.30
FizzyCo,1185732,5/15/2023,Midwest,Michigan,Detroit,Fanta,0.45,"4,500",2025.00,708.75,0.35
FizzyCo,1185732,5/15/2023,Midwest,Michigan,Detroit,Powerade,0.55,"4,750",2612.50,1045.00,0.40
FizzyCo,1185732,5/15/2023,Midwest,Michigan,Detroit,Dasani Water,0.60,"5,750",3450.00,1897.50,0.55
FizzyCo,1185732,6/17/2023,Midwest,Michigan,Detroit,Coca-Cola,0.55,"8,250",4537.50,2268.75,0.50
FizzyCo,1185732,6/17/2023,Midwest,Michigan,Detroit,Diet Coke,0.50,"5,750",2875.00,1150.00,0.40
FizzyCo,1185732,6/17/2023,Midwest,Michigan,Detroit,Sprite,0.45,"5,500",2475.00,742.50,0.30
FizzyCo,1185732,6/17/2023,Midwest,Michigan,Detroit,Fanta,0.45,"5,250",2362.50,826.88,0.35
FizzyCo,1185732,6/17/2023,Midwest,Michigan,Detroit,Powerade,0.60,"5,250",3150.00,1260.00,0.40
FizzyCo,1185732,6/17/2023,Midwest,Michigan,Detroit,Dasani Water,0.65,"6,750",4387.50,2413.13,0.55
FizzyCo,1185732,7/15/2023,Midwest,Michigan,Detroit,Coca-Cola,0.60,"9,000",5400.00,2700.00,0.50
FizzyCo,1185732,7/15/2023,Midwest,Michigan,Detroit,Diet Coke,0.55,"6,500",3575.00,1430.00,0.40
FizzyCo,1185732,7/15/2023,Midwest,Michigan,Detroit,Sprite,0.50,"5,750",2875.00,862.50,0.30
FizzyCo,1185732,7/15/2023,Midwest,Michigan,Detroit,Fanta,0.50,"5,250",2625.00,918.75,0.35
FizzyCo,1185732,7/15/2023,Midwest,Michigan,Detroit,Powerade,0.60,"5,500",3300.00,1320.00,0.40
FizzyCo,1185732,7/15/2023,Midwest,Michigan,Detroit,Dasani Water,0.65,"7,250",4712.50,2591.88,0.55
FizzyCo,1185732,8/16/2023,Midwest,Michigan,Detroit,Coca-Cola,0.60,"8,750",5250.00,2625.00,0.50
FizzyCo,1185732,8/16/2023,Midwest,Michigan,Detroit,Diet Coke,0.55,"6,500",3575.00,1430.00,0.40
FizzyCo,1185732,8/16/2023,Midwest,Michigan,Detroit,Sprite,0.45,"5,750",2587.50,776.25,0.30
FizzyCo,1185732,8/16/2023,Midwest,Michigan,Detroit,Fanta,0.35,"5,250",1837.50,643.13,0.35
FizzyCo,1185732,8/16/2023,Midwest,Michigan,Detroit,Powerade,0.45,"5,000",2250.00,900.00,0.40
FizzyCo,1185732,8/16/2023,Midwest,Michigan,Detroit,Dasani Water,0.50,"6,750",3375.00,1856.25,0.55
FizzyCo,1185732,9/15/2023,Midwest,Michigan,Detroit,Coca-Cola,0.45,"8,000",3600.00,1800.00,0.50
FizzyCo,1185732,9/15/2023,Midwest,Michigan,Detroit,Diet Coke,0.40,"6,000",2400.00,960.00,0.40
FizzyCo,1185732,9/15/2023,Midwest,Michigan,Detroit,Sprite,0.35,"5,000",1750.00,525.00,0.30
FizzyCo,1185732,9/15/2023,Midwest,Michigan,Detroit,Fanta,0.35,"4,750",1662.50,581.88,0.35
FizzyCo,1185732,9/15/2023,Midwest,Michigan,Detroit,Powerade,0.45,"4,750",2137.50,855.00,0.40
FizzyCo,1185732,9/15/2023,Midwest,Michigan,Detroit,Dasani Water,0.50,"5,750",2875.00,1581.25,0.55
FizzyCo,1185732,10/17/2023,Midwest,Michigan,Detroit,Coca-Cola,0.50,"7,500",3750.00,1875.00,0.50
FizzyCo,1185732,10/17/2023,Midwest,Michigan,Detroit,Diet Coke,0.40,"5,750",2300.00,920.00,0.40
FizzyCo,1185732,10/17/2023,Midwest,Michigan,Detroit,Sprite,0.40,"4,250",1700.00,510.00,0.30
FizzyCo,1185732,10/17/2023,Midwest,Michigan,Detroit,Fanta,0.40,"4,000",1600.00,560.00,0.35
FizzyCo,1185732,10/17/2023,Midwest,Michigan,Detroit,Powerade,0.50,"4,000",2000.00,800.00,0.40
FizzyCo,1185732,10/17/2023,Midwest,Michigan,Detroit,Dasani Water,0.55,"5,250",2887.50,1588.13,0.55
FizzyCo,1185732,11/16/2023,Midwest,Michigan,Detroit,Coca-Cola,0.50,"6,750",3375.00,1687.50,0.50
FizzyCo,1185732,11/16/2023,Midwest,Michigan,Detroit,Diet Coke,0.45,"5,000",2250.00,900.00,0.40
FizzyCo,1185732,11/16/2023,Midwest,Michigan,Detroit,Sprite,0.45,"4,450",2002.50,600.75,0.30
FizzyCo,1185732,11/16/2023,Midwest,Michigan,Detroit,Fanta,0.45,"4,750",2137.50,748.13,0.35
FizzyCo,1185732,11/16/2023,Midwest,Michigan,Detroit,Powerade,0.60,"4,500",2700.00,1080.00,0.40
FizzyCo,1185732,11/16/2023,Midwest,Michigan,Detroit,Dasani Water,0.65,"6,250",4062.50,2234.38,0.55
FizzyCo,1185732,12/15/2023,Midwest,Michigan,Detroit,Coca-Cola,0.60,"8,500",5100.00,2550.00,0.50
FizzyCo,1185732,12/15/2023,Midwest,Michigan,Detroit,Diet Coke,0.50,"6,500",3250.00,1300.00,0.40
BevCo,1185732,12/15/2023,Midwest,Michigan,Detroit,Sprite,0.50,"6,000",3000.00,900.00,0.30
BevCo,1185732,12/15/2023,Midwest,Michigan,Detroit,Fanta,0.50,"5,500",2750.00,962.50,0.35
BevCo,1185732,12/15/2023,Midwest,Michigan,Detroit,Powerade,0.60,"5,500",3300.00,1320.00,0.40
BevCo,1185732,12/15/2023,Midwest,Michigan,Detroit,Dasani Water,0.65,"6,500",4225.00,2323.75,0.55
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Coca-Cola,0.30,"6,250",1875.00,750.00,0.40
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Diet Coke,0.30,"4,250",1275.00,446.25,0.35
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Sprite,0.20,"4,250",850.00,297.50,0.35
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Fanta,0.25,"2,750",687.50,275.00,0.40
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Powerade,0.40,"3,250",1300.00,455.00,0.35
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Dasani Water,0.30,"4,250",1275.00,637.50,0.50
BevCo,1185732,2/18/2023,Midwest,Michigan,Detroit,Coca-Cola,0.30,"6,750",2025.00,810.00,0.40
BevCo,1185732,2/18/2023,Midwest,Michigan,Detroit,Diet Coke,0.30,"3,250",975.00,341.25,0.35
BevCo,1185732,2/18/2023,Midwest,Michigan,Detroit,Sprite,0.20,"3,750",750.00,262.50,0.35
BevCo,1185732,2/18/2023,Midwest,Missouri,St. Louis,Fanta,0.25,"2,500",625.00,250.00,0.40
BevCo,1185732,2/18/2023,Midwest,Missouri,St. Louis,Powerade,0.40,"3,250",1300.00,455.00,0.35
BevCo,1185732,2/18/2023,Midwest,Missouri,St. Louis,Dasani Water,0.30,"4,000",1200.00,600.00,0.50
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.35,"6,200",2170.00,868.00,0.40
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Diet Coke,0.35,"3,000",1050.00,367.50,0.35
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Sprite,0.25,"3,500",875.00,306.25,0.35
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Fanta,0.30,"2,000",600.00,240.00,0.40
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Powerade,0.45,"2,500",1125.00,393.75,0.35
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Dasani Water,0.35,"3,500",1225.00,612.50,0.50
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.35,"5,750",2012.50,805.00,0.40
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Diet Coke,0.30,"2,750",825.00,288.75,0.35
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Sprite,0.20,"2,750",550.00,192.50,0.35
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Fanta,0.25,"2,000",500.00,200.00,0.40
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Powerade,0.40,"2,250",900.00,315.00,0.35
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Dasani Water,0.30,"3,500",1050.00,525.00,0.50
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.40,"6,200",2480.00,992.00,0.40
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Diet Coke,0.35,"3,250",1137.50,398.13,0.35
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Sprite,0.30,"3,000",900.00,315.00,0.35
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Fanta,0.30,"2,250",675.00,270.00,0.40
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Powerade,0.45,"2,500",1125.00,393.75,0.35
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Dasani Water,0.50,"3,500",1750.00,875.00,0.50
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.35,"6,000",2100.00,840.00,0.40
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Diet Coke,0.30,"3,500",1050.00,367.50,0.35
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Sprite,0.25,"3,750",937.50,328.13,0.35
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Fanta,0.25,"3,500",875.00,350.00,0.40
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Powerade,0.40,"3,500",1400.00,490.00,0.35
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Dasani Water,0.45,"5,250",2362.50,1181.25,0.50
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.40,"7,500",3000.00,1200.00,0.40
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Diet Coke,0.35,"5,000",1750.00,612.50,0.35
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Sprite,0.30,"4,250",1275.00,446.25,0.35
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Fanta,0.30,"3,750",1125.00,450.00,0.40
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Powerade,0.40,"3,750",1500.00,525.00,0.35
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Dasani Water,0.45,"5,500",2475.00,1237.50,0.50
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.40,"7,000",2800.00,1120.00,0.40
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Diet Coke,0.40,"4,750",1900.00,665.00,0.35
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Sprite,0.35,"4,000",1400.00,490.00,0.35
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Fanta,0.25,"3,250",812.50,325.00,0.40
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Powerade,0.35,"3,000",1050.00,367.50,0.35
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Dasani Water,0.40,"4,750",1900.00,950.00,0.50
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.35,"6,000",2100.00,840.00,0.40
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Diet Coke,0.30,"4,000",1200.00,420.00,0.35
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Sprite,0.15,"3,000",450.00,157.50,0.35
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Fanta,0.15,"2,750",412.50,165.00,0.40
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Powerade,0.25,"2,750",687.50,240.63,0.35
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Dasani Water,0.30,"3,500",1050.00,525.00,0.50
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.35,"5,250",1837.50,735.00,0.40
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Diet Coke,0.25,"3,500",875.00,306.25,0.35
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Sprite,0.25,"2,500",625.00,218.75,0.35
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Fanta,0.25,"2,250",562.50,225.00,0.40
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Powerade,0.35,"2,250",787.50,275.63,0.35
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Dasani Water,0.40,"3,500",1400.00,700.00,0.50
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.35,"5,000",1750.00,700.00,0.40
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Diet Coke,0.25,"3,500",875.00,306.25,0.35
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Sprite,0.25,"2,950",737.50,258.13,0.35
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Fanta,0.25,"3,250",812.50,325.00,0.40
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Powerade,0.45,"3,000",1350.00,472.50,0.35
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Dasani Water,0.50,"4,000",2000.00,1000.00,0.50
BevCo,1185732,12/17/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.45,"6,500",2925.00,1170.00,0.40
BevCo,1185732,12/17/2023,Midwest,Missouri,St. Louis,Diet Coke,0.35,"4,500",1575.00,551.25,0.35
West Soda,1185732,12/17/2023,Midwest,Missouri,St. Louis,Sprite,0.35,"4,000",1400.00,490.00,0.35
West Soda,1185732,12/17/2023,Midwest,Missouri,St. Louis,Fanta,0.35,"3,500",1225.00,490.00,0.40
West Soda,1185732,12/17/2023,Midwest,Missouri,St. Louis,Powerade,0.45,"3,500",1575.00,551.25,0.35
West Soda,1185732,12/17/2023,Midwest,Missouri,St. Louis,Dasani Water,0.50,"4,500",2250.00,1125.00,0.50
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.25,"6,750",1687.50,675.00,0.40
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Diet Coke,0.25,"4,750",1187.50,415.63,0.35
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Sprite,0.15,"4,750",712.50,249.38,0.35
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Fanta,0.20,"3,250",650.00,260.00,0.40
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Powerade,0.35,"3,750",1312.50,459.38,0.35
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Dasani Water,0.25,"4,750",1187.50,593.75,0.50
West Soda,1185732,2/11/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.25,"7,250",1812.50,725.00,0.40
West Soda,1185732,2/11/2023,Midwest,Missouri,St. Louis,Diet Coke,0.25,"3,750",937.50,328.13,0.35
West Soda,1185732,2/11/2023,Midwest,Missouri,St. Louis,Sprite,0.15,"4,250",637.50,223.13,0.35
West Soda,1185732,2/11/2023,West,Utah,Salt Lake City,Fanta,0.20,"3,000",600.00,240.00,0.40
West Soda,1185732,2/11/2023,West,Utah,Salt Lake City,Powerade,0.35,"3,750",1312.50,459.38,0.35
West Soda,1185732,2/11/2023,West,Utah,Salt Lake City,Dasani Water,0.25,"4,500",1125.00,562.50,0.50
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Coca-Cola,0.30,"6,700",2010.00,804.00,0.40
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Diet Coke,0.30,"3,500",1050.00,367.50,0.35
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Sprite,0.20,"4,000",800.00,280.00,0.35
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Fanta,0.25,"2,500",625.00,250.00,0.40
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Powerade,0.40,"3,000",1200.00,420.00,0.35
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Dasani Water,0.30,"4,000",1200.00,600.00,0.50
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Coca-Cola,0.30,"6,250",1875.00,750.00,0.40
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Diet Coke,0.25,"3,250",812.50,284.38,0.35
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Sprite,0.15,"3,250",487.50,170.63,0.35
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Fanta,0.20,"2,500",500.00,200.00,0.40
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Powerade,0.35,"2,750",962.50,336.88,0.35
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Dasani Water,0.25,"4,000",1000.00,500.00,0.50
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Coca-Cola,0.35,"6,700",2345.00,938.00,0.40
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Diet Coke,0.30,"3,750",1125.00,393.75,0.35
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Sprite,0.25,"3,500",875.00,306.25,0.35
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Fanta,0.25,"2,750",687.50,275.00,0.40
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Powerade,0.40,"3,000",1200.00,420.00,0.35
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Dasani Water,0.45,"4,000",1800.00,900.00,0.50
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Coca-Cola,0.30,"6,500",1950.00,780.00,0.40
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Diet Coke,0.25,"4,000",1000.00,350.00,0.35
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Sprite,0.20,"4,250",850.00,297.50,0.35
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Fanta,0.20,"4,000",800.00,320.00,0.40
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Powerade,0.35,"4,000",1400.00,490.00,0.35
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Dasani Water,0.40,"5,750",2300.00,1150.00,0.50
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Coca-Cola,0.35,"8,000",2800.00,1120.00,0.40
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Diet Coke,0.30,"5,500",1650.00,577.50,0.35
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Sprite,0.25,"4,750",1187.50,415.63,0.35
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Fanta,0.25,"4,250",1062.50,425.00,0.40
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Powerade,0.35,"4,250",1487.50,520.63,0.35
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Dasani Water,0.40,"6,000",2400.00,1200.00,0.50
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Coca-Cola,0.35,"7,500",2625.00,1050.00,0.40
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Diet Coke,0.35,"5,250",1837.50,643.13,0.35
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Sprite,0.30,"4,500",1350.00,472.50,0.35
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Fanta,0.20,"3,750",750.00,300.00,0.40
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Powerade,0.30,"3,500",1050.00,367.50,0.35
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Dasani Water,0.35,"5,250",1837.50,918.75,0.50
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Coca-Cola,0.30,"6,500",1950.00,780.00,0.40
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Diet Coke,0.25,"4,500",1125.00,393.75,0.35
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Sprite,0.10,"3,500",350.00,122.50,0.35
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Fanta,0.10,"3,250",325.00,130.00,0.40
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Powerade,0.20,"3,250",650.00,227.50,0.35
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Dasani Water,0.25,"4,000",1000.00,500.00,0.50
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Coca-Cola,0.30,"5,750",1725.00,690.00,0.40
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Diet Coke,0.20,"4,000",800.00,280.00,0.35
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Sprite,0.20,"3,000",600.00,210.00,0.35
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Fanta,0.20,"2,750",550.00,220.00,0.40
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Powerade,0.30,"2,750",825.00,288.75,0.35
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Dasani Water,0.35,"4,000",1400.00,700.00,0.50
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Coca-Cola,0.30,"5,500",1650.00,660.00,0.40
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Diet Coke,0.20,"4,000",800.00,280.00,0.35
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Sprite,0.20,"3,450",690.00,241.50,0.35
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Fanta,0.20,"3,750",750.00,300.00,0.40
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Powerade,0.40,"3,500",1400.00,490.00,0.35
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Dasani Water,0.45,"4,500",2025.00,1012.50,0.50
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Coca-Cola,0.40,"7,000",2800.00,1120.00,0.40
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Diet Coke,0.30,"5,000",1500.00,525.00,0.35
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Sprite,0.30,"4,500",1350.00,472.50,0.35
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Fanta,0.30,"4,000",1200.00,480.00,0.40
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Powerade,0.40,"4,000",1600.00,560.00,0.35
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Dasani Water,0.45,"5,000",2250.00,1125.00,0.50
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Coca-Cola,0.30,"3,500",1050.00,367.50,0.35
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Diet Coke,0.40,"3,500",1400.00,490.00,0.35
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Sprite,0.40,"3,500",1400.00,490.00,0.35
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Fanta,0.40,"2,000",800.00,280.00,0.35
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Powerade,0.45,"1,500",675.00,270.00,0.40
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Dasani Water,0.40,"4,000",1600.00,480.00,0.30
West Soda,1128299,2/24/2023,West,Utah,Salt Lake City,Coca-Cola,0.30,"4,500",1350.00,472.50,0.35
West Soda,1128299,2/24/2023,West,Utah,Salt Lake City,Diet Coke,0.40,"3,500",1400.00,490.00,0.35
West Soda,1128299,2/24/2023,West,Utah,Salt Lake City,Sprite,0.40,"3,500",1400.00,490.00,0.35
West Soda,1128299,2/24/2023,West,Oregon,Portland,Fanta,0.40,"2,000",800.00,280.00,0.35
West Soda,1128299,2/24/2023,West,Oregon,Portland,Powerade,0.45,"1,250",562.50,225.00,0.40
West Soda,1128299,2/24/2023,West,Oregon,Portland,Dasani Water,0.40,"3,250",1300.00,390.00,0.30
West Soda,1128299,3/23/2023,West,Oregon,Portland,Coca-Cola,0.40,"4,750",1900.00,665.00,0.35
West Soda,1128299,3/23/2023,West,Oregon,Portland,Diet Coke,0.50,"3,250",1625.00,568.75,0.35
West Soda,1128299,3/23/2023,West,Oregon,Portland,Sprite,0.55,"3,500",1925.00,673.75,0.35
West Soda,1128299,3/23/2023,West,Oregon,Portland,Fanta,0.50,"2,500",1250.00,437.50,0.35
West Soda,1128299,3/23/2023,West,Oregon,Portland,Powerade,0.55,"1,000",550.00,220.00,0.40
